Name,Path,Identity,Gender_code,Gender,Age,Race_code,Race,date of birth,Emotion_code,Neutral,Anger,Scream,Contempt,Disgust,Fear,Happy,Sadness,Surprise,Sun glasses,Scarf,Eyeglasses,Beard,Hat,Angle
m-052-19.jpg,root_dir/datasets/aligned/arface/m-052-19.jpg,052,1,Male,,,,,,,,,,,,,,,,,,,,0
M-010-9.jpg,root_dir/datasets/aligned/arface/M-010-9.jpg,010,1,Male,,,,,,,,,,,,,,,1,,,,,0
M-003-7.jpg,root_dir/datasets/aligned/arface/M-003-7.jpg,003,1,Male,,,,,,,,,,,,,,,,,,,,0
m-040-14.jpg,root_dir/datasets/aligned/arface/m-040-14.jpg,040,1,Male,,,,,0,1,,,,,,,,,,,,,,0
W-022-2.jpg,root_dir/datasets/aligned/arface/W-022-2.jpg,022,-1,Female,,,,,6,,,,,,,1,,,,,,,,0
M-032-11.jpg,root_dir/datasets/aligned/arface/M-032-11.jpg,032,1,Male,,,,,,,,,,,,,,,,1,,,,0
m-053-22.jpg,root_dir/datasets/aligned/arface/m-053-22.jpg,053,1,Male,,,,,,,,,,,,,,,1,,,,,0
m-027-24.jpg,root_dir/datasets/aligned/arface/m-027-24.jpg,027,1,Male,,,,,,,,,,,,,,,,1,,,,0
M-063-1.jpg,root_dir/datasets/aligned/arface/M-063-1.jpg,063,1,Male,,,,,0,1,,,,,,,,,,,,,,0
M-014-12.jpg,root_dir/datasets/aligned/arface/M-014-12.jpg,014,1,Male,,,,,,,,,,,,,,,,1,,,,0
w-029-17.jpg,root_dir/datasets/aligned/arface/w-029-17.jpg,029,-1,Female,,,,,2,,,1,,,,,,,,,,,,0
w-040-21.jpg,root_dir/datasets/aligned/arface/w-040-21.jpg,040,-1,Female,,,,,,,,,,,,,,,1,,,,,0
m-071-14.jpg,root_dir/datasets/aligned/arface/m-071-14.jpg,071,1,Male,,,,,0,1,,,,,,,,,,,,,,0
W-015-2.jpg,root_dir/datasets/aligned/arface/W-015-2.jpg,015,-1,Female,,,,,6,,,,,,,1,,,,,,,,0
m-071-20.jpg,root_dir/datasets/aligned/arface/m-071-20.jpg,071,1,Male,,,,,,,,,,,,,,,,,,,,0
W-058-1.jpg,root_dir/datasets/aligned/arface/W-058-1.jpg,058,-1,Female,,,,,0,1,,,,,,,,,,,,,,0
M-054-5.jpg,root_dir/datasets/aligned/arface/M-054-5.jpg,054,1,Male,,,,,,,,,,,,,,,,,,,,0
W-016-16.jpg,root_dir/datasets/aligned/arface/W-016-16.jpg,016,-1,Female,,,,,1,,1,,,,,,,,,,,,,0
m-008-18.jpg,root_dir/datasets/aligned/arface/m-008-18.jpg,008,1,Male,,,,,,,,,,,,,,,,,,,,0
M-046-9.jpg,root_dir/datasets/aligned/arface/M-046-9.jpg,046,1,Male,,,,,,,,,,,,,,,1,,,,,0
M-051-12.jpg,root_dir/datasets/aligned/arface/M-051-12.jpg,051,1,Male,,,,,,,,,,,,,,,,1,,,,0
M-025-13.jpg,root_dir/datasets/aligned/arface/M-025-13.jpg,025,1,Male,,,,,,,,,,,,,,,,1,,,,0
W-010-4.jpg,root_dir/datasets/aligned/arface/W-010-4.jpg,010,-1,Female,,,,,2,,,1,,,,,,,,,,,,0
m-065-20.jpg,root_dir/datasets/aligned/arface/m-065-20.jpg,065,1,Male,,,,,,,,,,,,,,,,,,,,0
m-058-19.jpg,root_dir/datasets/aligned/arface/m-058-19.jpg,058,1,Male,,,,,,,,,,,,,,,,,,,,0
M-057-13.jpg,root_dir/datasets/aligned/arface/M-057-13.jpg,057,1,Male,,,,,,,,,,,,,,,,1,,,,0
