Name,Path,Identity,Gender_code,Gender,Age,Race_code,Race,date of birth,Emotion_code,Neutral,Anger,Scream,Contempt,Disgust,Fear,Happy,Sadness,Surprise,Sun glasses,Scarf,Eyeglasses,Beard,Hat,Angle
Jean-Rene_Fourtou_0001.jpg,root_dir/datasets/aligned/lfw/Jean-Rene_Fourtou_0001.jpg,Jean-Rene_Fourtou,,,,,,,,,,,,,,,,,,,,,,
Jim_Beattie_0001.jpg,root_dir/datasets/aligned/lfw/Jim_Beattie_0001.jpg,Jim_Beattie,,,,,,,,,,,,,,,,,,,,,,
Karin_Stoiber_0001.jpg,root_dir/datasets/aligned/lfw/Karin_Stoiber_0001.jpg,Karin_Stoiber,,,,,,,,,,,,,,,,,,,,,,
Terry_McAuliffe_0003.jpg,root_dir/datasets/aligned/lfw/Terry_McAuliffe_0003.jpg,Terry_McAuliffe,,,,,,,,,,,,,,,,,,,,,,
Vanessa_Incontrada_0001.jpg,root_dir/datasets/aligned/lfw/Vanessa_Incontrada_0001.jpg,Vanessa_Incontrada,,,,,,,,,,,,,,,,,,,,,,
Harbhajan_Singh_0003.jpg,root_dir/datasets/aligned/lfw/Harbhajan_Singh_0003.jpg,Harbhajan_Singh,,,,,,,,,,,,,,,,,,,,,,
Tomas_Enge_0002.jpg,root_dir/datasets/aligned/lfw/Tomas_Enge_0002.jpg,Tomas_Enge,,,,,,,,,,,,,,,,,,,,,,
Stan_Kroenke_0001.jpg,root_dir/datasets/aligned/lfw/Stan_Kroenke_0001.jpg,Stan_Kroenke,,,,,,,,,,,,,,,,,,,,,,
Joseph_Nacchio_0003.jpg,root_dir/datasets/aligned/lfw/Joseph_Nacchio_0003.jpg,Joseph_Nacchio,,,,,,,,,,,,,,,,,,,,,,
Stephen_Silas_0001.jpg,root_dir/datasets/aligned/lfw/Stephen_Silas_0001.jpg,Stephen_Silas,,,,,,,,,,,,,,,,,,,,,,
Kim_Hong-gul_0001.jpg,root_dir/datasets/aligned/lfw/Kim_Hong-gul_0001.jpg,Kim_Hong-gul,,,,,,,,,,,,,,,,,,,,,,
Garry_McCoy_0002.jpg,root_dir/datasets/aligned/lfw/Garry_McCoy_0002.jpg,Garry_McCoy,,,,,,,,,,,,,,,,,,,,,,
Nick_Markakis_0003.jpg,root_dir/datasets/aligned/lfw/Nick_Markakis_0003.jpg,Nick_Markakis,,,,,,,,,,,,,,,,,,,,,,
Andrew_Niccol_0001.jpg,root_dir/datasets/aligned/lfw/Andrew_Niccol_0001.jpg,Andrew_Niccol,,,,,,,,,,,,,,,,,,,,,,
Matt_Damon_0004.jpg,root_dir/datasets/aligned/lfw/Matt_Damon_0004.jpg,Matt_Damon,,,,,,,,,,,,,,,,,,,,,,
Kim_Cattrall_0002.jpg,root_dir/datasets/aligned/lfw/Kim_Cattrall_0002.jpg,Kim_Cattrall,,,,,,,,,,,,,,,,,,,,,,
George_Clooney_0001.jpg,root_dir/datasets/aligned/lfw/George_Clooney_0001.jpg,George_Clooney,,,,,,,,,,,,,,,,,,,,,,
Frederique_van_der_Wal_0002.jpg,root_dir/datasets/aligned/lfw/Frederique_van_der_Wal_0002.jpg,Frederique_van_der_Wal,,,,,,,,,,,,,,,,,,,,,,
Julius_Erving_0002.jpg,root_dir/datasets/aligned/lfw/Julius_Erving_0002.jpg,Julius_Erving,,,,,,,,,,,,,,,,,,,,,,
Bob_Bowlsby_0004.jpg,root_dir/datasets/aligned/lfw/Bob_Bowlsby_0004.jpg,Bob_Bowlsby,,,,,,,,,,,,,,,,,,,,,,
Goh_Kun_0002.jpg,root_dir/datasets/aligned/lfw/Goh_Kun_0002.jpg,Goh_Kun,,,,,,,,,,,,,,,,,,,,,,
Chris_Noth_0002.jpg,root_dir/datasets/aligned/lfw/Chris_Noth_0002.jpg,Chris_Noth,,,,,,,,,,,,,,,,,,,,,,
Bob_Menendez_0002.jpg,root_dir/datasets/aligned/lfw/Bob_Menendez_0002.jpg,Bob_Menendez,,,,,,,,,,,,,,,,,,,,,,
Queen_Sofia_0002.jpg,root_dir/datasets/aligned/lfw/Queen_Sofia_0002.jpg,Queen_Sofia,,,,,,,,,,,,,,,,,,,,,,
Johnny_Benson_0004.jpg,root_dir/datasets/aligned/lfw/Johnny_Benson_0004.jpg,Johnny_Benson,,,,,,,,,,,,,,,,,,,,,,
Vanessa_Williams_0004.jpg,root_dir/datasets/aligned/lfw/Vanessa_Williams_0004.jpg,Vanessa_Williams,,,,,,,,,,,,,,,,,,,,,,
Don_Henley_0002.jpg,root_dir/datasets/aligned/lfw/Don_Henley_0002.jpg,Don_Henley,,,,,,,,,,,,,,,,,,,,,,
Johnny_Carson_0001.jpg,root_dir/datasets/aligned/lfw/Johnny_Carson_0001.jpg,Johnny_Carson,,,,,,,,,,,,,,,,,,,,,,
Katie_Holmes_0003.jpg,root_dir/datasets/aligned/lfw/Katie_Holmes_0003.jpg,Katie_Holmes,,,,,,,,,,,,,,,,,,,,,,
Galen_Rowell_0001.jpg,root_dir/datasets/aligned/lfw/Galen_Rowell_0001.jpg,Galen_Rowell,,,,,,,,,,,,,,,,,,,,,,
Mike_Helton_0001.jpg,root_dir/datasets/aligned/lfw/Mike_Helton_0001.jpg,Mike_Helton,,,,,,,,,,,,,,,,,,,,,,
Tommy_Robredo_0003.jpg,root_dir/datasets/aligned/lfw/Tommy_Robredo_0003.jpg,Tommy_Robredo,,,,,,,,,,,,,,,,,,,,,,
Sun_Myung_Moon_0001.jpg,root_dir/datasets/aligned/lfw/Sun_Myung_Moon_0001.jpg,Sun_Myung_Moon,,,,,,,,,,,,,,,,,,,,,,
John_Manley_0003.jpg,root_dir/datasets/aligned/lfw/John_Manley_0003.jpg,John_Manley,,,,,,,,,,,,,,,,,,,,,,
Tony_Bennett_0002.jpg,root_dir/datasets/aligned/lfw/Tony_Bennett_0002.jpg,Tony_Bennett,,,,,,,,,,,,,,,,,,,,,,
Justin_Leonard_0003.jpg,root_dir/datasets/aligned/lfw/Justin_Leonard_0003.jpg,Justin_Leonard,,,,,,,,,,,,,,,,,,,,,,
Johnny_Benson_0003.jpg,root_dir/datasets/aligned/lfw/Johnny_Benson_0003.jpg,Johnny_Benson,,,,,,,,,,,,,,,,,,,,,,
Costas_Simitis_0002.jpg,root_dir/datasets/aligned/lfw/Costas_Simitis_0002.jpg,Costas_Simitis,,,,,,,,,,,,,,,,,,,,,,
Patrick_Ewing_0002.jpg,root_dir/datasets/aligned/lfw/Patrick_Ewing_0002.jpg,Patrick_Ewing,,,,,,,,,,,,,,,,,,,,,,
John_Negroponte_0003.jpg,root_dir/datasets/aligned/lfw/John_Negroponte_0003.jpg,John_Negroponte,,,,,,,,,,,,,,,,,,,,,,
Adam_Freier_0001.jpg,root_dir/datasets/aligned/lfw/Adam_Freier_0001.jpg,Adam_Freier,,,,,,,,,,,,,,,,,,,,,,
