Name,Path,Identity,Gender_code,Gender,Age,Race_code,Race,date of birth,Emotion_code,Neutral,Anger,Scream,Contempt,Disgust,Fear,Happy,Sadness,Surprise,Sun glasses,Scarf,Eyeglasses,Beard,Hat,Angle
AF21DIHR.jpg,root_dir/datasets/aligned/kdef/AF21DIHR.jpg,21,-1,Female,,,,,4,,,,,1,,,,,,,,,,"-67,5"
AM34NEHR.jpg,root_dir/datasets/aligned/kdef/AM34NEHR.jpg,34,1,Male,,,,,0,1,,,,,,,,,,,,,,"-67,5"
AM24SAS.jpg,root_dir/datasets/aligned/kdef/AM24SAS.jpg,24,1,Male,,,,,7,,,,,,,,1,,,,,,,0
AM24SUHR.jpg,root_dir/datasets/aligned/kdef/AM24SUHR.jpg,24,1,Male,,,,,8,,,,,,,,,1,,,,,,"-67,5"
AF35ANS.jpg,root_dir/datasets/aligned/kdef/AF35ANS.jpg,35,-1,Female,,,,,1,,1,,,,,,,,,,,,,0
AM03HAFR.jpg,root_dir/datasets/aligned/kdef/AM03HAFR.jpg,03,1,Male,,,,,6,,,,,,,1,,,,,,,,-90
BM33DIFL.jpg,root_dir/datasets/aligned/kdef/BM33DIFL.jpg,33,1,Male,,,,,4,,,,,1,,,,,,,,,,90
BM35SAFL.jpg,root_dir/datasets/aligned/kdef/BM35SAFL.jpg,35,1,Male,,,,,7,,,,,,,,1,,,,,,,90
BF13DIS.jpg,root_dir/datasets/aligned/kdef/BF13DIS.jpg,13,-1,Female,,,,,4,,,,,1,,,,,,,,,,0
AM35AFS.jpg,root_dir/datasets/aligned/kdef/AM35AFS.jpg,35,1,Male,,,,,5,,,,,,1,,,,,,,,,0
AM28SAHL.jpg,root_dir/datasets/aligned/kdef/AM28SAHL.jpg,28,1,Male,,,,,7,,,,,,,,1,,,,,,,"67,5"
BF20NEFR.jpg,root_dir/datasets/aligned/kdef/BF20NEFR.jpg,20,-1,Female,,,,,0,1,,,,,,,,,,,,,,-90
BF07SUFR.jpg,root_dir/datasets/aligned/kdef/BF07SUFR.jpg,07,-1,Female,,,,,8,,,,,,,,,1,,,,,,-90
AM08DIS.jpg,root_dir/datasets/aligned/kdef/AM08DIS.jpg,08,1,Male,,,,,4,,,,,1,,,,,,,,,,0
AF34AFFR.jpg,root_dir/datasets/aligned/kdef/AF34AFFR.jpg,34,-1,Female,,,,,5,,,,,,1,,,,,,,,,-90
BM12SAHR.jpg,root_dir/datasets/aligned/kdef/BM12SAHR.jpg,12,1,Male,,,,,7,,,,,,,,1,,,,,,,"-67,5"
BM17AFFR.jpg,root_dir/datasets/aligned/kdef/BM17AFFR.jpg,17,1,Male,,,,,5,,,,,,1,,,,,,,,,-90
AF09HAFL.jpg,root_dir/datasets/aligned/kdef/AF09HAFL.jpg,09,-1,Female,,,,,6,,,,,,,1,,,,,,,,90
AF29SAS.jpg,root_dir/datasets/aligned/kdef/AF29SAS.jpg,29,-1,Female,,,,,7,,,,,,,,1,,,,,,,0
AF23NEHL.jpg,root_dir/datasets/aligned/kdef/AF23NEHL.jpg,23,-1,Female,,,,,0,1,,,,,,,,,,,,,,"67,5"
AM33SUFL.jpg,root_dir/datasets/aligned/kdef/AM33SUFL.jpg,33,1,Male,,,,,8,,,,,,,,,1,,,,,,90
AF35SUHR.jpg,root_dir/datasets/aligned/kdef/AF35SUHR.jpg,35,-1,Female,,,,,8,,,,,,,,,1,,,,,,"-67,5"
AF17DIFR.jpg,root_dir/datasets/aligned/kdef/AF17DIFR.jpg,17,-1,Female,,,,,4,,,,,1,,,,,,,,,,-90
AF31AFFR.jpg,root_dir/datasets/aligned/kdef/AF31AFFR.jpg,31,-1,Female,,,,,5,,,,,,1,,,,,,,,,-90
AF29AFHL.jpg,root_dir/datasets/aligned/kdef/AF29AFHL.jpg,29,-1,Female,,,,,5,,,,,,1,,,,,,,,,"67,5"
BM05NEHL.jpg,root_dir/datasets/aligned/kdef/BM05NEHL.jpg,05,1,Male,,,,,0,1,,,,,,,,,,,,,,"67,5"
AM06NEFR.jpg,root_dir/datasets/aligned/kdef/AM06NEFR.jpg,06,1,Male,,,,,0,1,,,,,,,,,,,,,,-90
BF15AFHR.jpg,root_dir/datasets/aligned/kdef/BF15AFHR.jpg,15,-1,Female,,,,,5,,,,,,1,,,,,,,,,"-67,5"
AF10NEHR.jpg,root_dir/datasets/aligned/kdef/AF10NEHR.jpg,10,-1,Female,,,,,0,1,,,,,,,,,,,,,,"-67,5"
AM10DIS.jpg,root_dir/datasets/aligned/kdef/AM10DIS.jpg,10,1,Male,,,,,4,,,,,1,,,,,,,,,,0
AM17DIHL.jpg,root_dir/datasets/aligned/kdef/AM17DIHL.jpg,17,1,Male,,,,,4,,,,,1,,,,,,,,,,"67,5"
BM23SUFL.jpg,root_dir/datasets/aligned/kdef/BM23SUFL.jpg,23,1,Male,,,,,8,,,,,,,,,1,,,,,,90
BF09HAHL.jpg,root_dir/datasets/aligned/kdef/BF09HAHL.jpg,09,-1,Female,,,,,6,,,,,,,1,,,,,,,,"67,5"
BF30ANFL.jpg,root_dir/datasets/aligned/kdef/BF30ANFL.jpg,30,-1,Female,,,,,1,,1,,,,,,,,,,,,,90
AM14HAHR.jpg,root_dir/datasets/aligned/kdef/AM14HAHR.jpg,14,1,Male,,,,,6,,,,,,,1,,,,,,,,"-67,5"
AF21HAHR.jpg,root_dir/datasets/aligned/kdef/AF21HAHR.jpg,21,-1,Female,,,,,6,,,,,,,1,,,,,,,,"-67,5"
AM08HAHR.jpg,root_dir/datasets/aligned/kdef/AM08HAHR.jpg,08,1,Male,,,,,6,,,,,,,1,,,,,,,,"-67,5"
AM16SUHR.jpg,root_dir/datasets/aligned/kdef/AM16SUHR.jpg,16,1,Male,,,,,8,,,,,,,,,1,,,,,,"-67,5"
AM01DIFL.jpg,root_dir/datasets/aligned/kdef/AM01DIFL.jpg,01,1,Male,,,,,4,,,,,1,,,,,,,,,,90
BM10NEFL.jpg,root_dir/datasets/aligned/kdef/BM10NEFL.jpg,10,1,Male,,,,,0,1,,,,,,,,,,,,,,90
BF04SUHL.jpg,root_dir/datasets/aligned/kdef/BF04SUHL.jpg,04,-1,Female,,,,,8,,,,,,,,,1,,,,,,"67,5"
AM29DIHR.jpg,root_dir/datasets/aligned/kdef/AM29DIHR.jpg,29,1,Male,,,,,4,,,,,1,,,,,,,,,,"-67,5"
BM21NEFL.jpg,root_dir/datasets/aligned/kdef/BM21NEFL.jpg,21,1,Male,,,,,0,1,,,,,,,,,,,,,,90
BF18SUFR.jpg,root_dir/datasets/aligned/kdef/BF18SUFR.jpg,18,-1,Female,,,,,8,,,,,,,,,1,,,,,,-90
BM21AFS.jpg,root_dir/datasets/aligned/kdef/BM21AFS.jpg,21,1,Male,,,,,5,,,,,,1,,,,,,,,,0
AM21SUHR.jpg,root_dir/datasets/aligned/kdef/AM21SUHR.jpg,21,1,Male,,,,,8,,,,,,,,,1,,,,,,"-67,5"
BM01ANS.jpg,root_dir/datasets/aligned/kdef/BM01ANS.jpg,01,1,Male,,,,,1,,1,,,,,,,,,,,,,0
BF03SAS.jpg,root_dir/datasets/aligned/kdef/BF03SAS.jpg,03,-1,Female,,,,,7,,,,,,,,1,,,,,,,0
BM31AFFR.jpg,root_dir/datasets/aligned/kdef/BM31AFFR.jpg,31,1,Male,,,,,5,,,,,,1,,,,,,,,,-90
BF24HAFR.jpg,root_dir/datasets/aligned/kdef/BF24HAFR.jpg,24,-1,Female,,,,,6,,,,,,,1,,,,,,,,-90
BM27AFHR.jpg,root_dir/datasets/aligned/kdef/BM27AFHR.jpg,27,1,Male,,,,,5,,,,,,1,,,,,,,,,"-67,5"
BM28ANFL.jpg,root_dir/datasets/aligned/kdef/BM28ANFL.jpg,28,1,Male,,,,,1,,1,,,,,,,,,,,,,90
AF06DIHL.jpg,root_dir/datasets/aligned/kdef/AF06DIHL.jpg,06,-1,Female,,,,,4,,,,,1,,,,,,,,,,"67,5"
AF20SAS.jpg,root_dir/datasets/aligned/kdef/AF20SAS.jpg,20,-1,Female,,,,,7,,,,,,,,1,,,,,,,0
AM10HAHL.jpg,root_dir/datasets/aligned/kdef/AM10HAHL.jpg,10,1,Male,,,,,6,,,,,,,1,,,,,,,,"67,5"
BM13NES.jpg,root_dir/datasets/aligned/kdef/BM13NES.jpg,13,1,Male,,,,,0,1,,,,,,,,,,,,,,0
AF01HAFL.jpg,root_dir/datasets/aligned/kdef/AF01HAFL.jpg,01,-1,Female,,,,,6,,,,,,,1,,,,,,,,90
AF28ANHR.jpg,root_dir/datasets/aligned/kdef/AF28ANHR.jpg,28,-1,Female,,,,,1,,1,,,,,,,,,,,,,"-67,5"
AM04NES.jpg,root_dir/datasets/aligned/kdef/AM04NES.jpg,04,1,Male,,,,,0,1,,,,,,,,,,,,,,0
AM08SAFL.jpg,root_dir/datasets/aligned/kdef/AM08SAFL.jpg,08,1,Male,,,,,7,,,,,,,,1,,,,,,,90
AM24HAS.jpg,root_dir/datasets/aligned/kdef/AM24HAS.jpg,24,1,Male,,,,,6,,,,,,,1,,,,,,,,0
AM29AFHL.jpg,root_dir/datasets/aligned/kdef/AM29AFHL.jpg,29,1,Male,,,,,5,,,,,,1,,,,,,,,,"67,5"
AM35DIFR.jpg,root_dir/datasets/aligned/kdef/AM35DIFR.jpg,35,1,Male,,,,,4,,,,,1,,,,,,,,,,-90
AM08NEFL.jpg,root_dir/datasets/aligned/kdef/AM08NEFL.jpg,08,1,Male,,,,,0,1,,,,,,,,,,,,,,90
BM32SUHR.jpg,root_dir/datasets/aligned/kdef/BM32SUHR.jpg,32,1,Male,,,,,8,,,,,,,,,1,,,,,,"-67,5"
AF01NEFR.jpg,root_dir/datasets/aligned/kdef/AF01NEFR.jpg,01,-1,Female,,,,,0,1,,,,,,,,,,,,,,-90
BF12ANFR.jpg,root_dir/datasets/aligned/kdef/BF12ANFR.jpg,12,-1,Female,,,,,1,,1,,,,,,,,,,,,,-90
BM17HAHR.jpg,root_dir/datasets/aligned/kdef/BM17HAHR.jpg,17,1,Male,,,,,6,,,,,,,1,,,,,,,,"-67,5"
AF04SUFL.jpg,root_dir/datasets/aligned/kdef/AF04SUFL.jpg,04,-1,Female,,,,,8,,,,,,,,,1,,,,,,90
AM13AFFL.jpg,root_dir/datasets/aligned/kdef/AM13AFFL.jpg,13,1,Male,,,,,5,,,,,,1,,,,,,,,,90
BF02AFFL.jpg,root_dir/datasets/aligned/kdef/BF02AFFL.jpg,02,-1,Female,,,,,5,,,,,,1,,,,,,,,,90
BM29DIHR.jpg,root_dir/datasets/aligned/kdef/BM29DIHR.jpg,29,1,Male,,,,,4,,,,,1,,,,,,,,,,"-67,5"
BF20SAFL.jpg,root_dir/datasets/aligned/kdef/BF20SAFL.jpg,20,-1,Female,,,,,7,,,,,,,,1,,,,,,,90
BM07SAFR.jpg,root_dir/datasets/aligned/kdef/BM07SAFR.jpg,07,1,Male,,,,,7,,,,,,,,1,,,,,,,-90
BF02ANHR.jpg,root_dir/datasets/aligned/kdef/BF02ANHR.jpg,02,-1,Female,,,,,1,,1,,,,,,,,,,,,,"-67,5"
BF22SAHR.jpg,root_dir/datasets/aligned/kdef/BF22SAHR.jpg,22,-1,Female,,,,,7,,,,,,,,1,,,,,,,"-67,5"
BM34AFS.jpg,root_dir/datasets/aligned/kdef/BM34AFS.jpg,34,1,Male,,,,,5,,,,,,1,,,,,,,,,0
AF32DIFL.jpg,root_dir/datasets/aligned/kdef/AF32DIFL.jpg,32,-1,Female,,,,,4,,,,,1,,,,,,,,,,90
AM09NES.jpg,root_dir/datasets/aligned/kdef/AM09NES.jpg,09,1,Male,,,,,0,1,,,,,,,,,,,,,,0
BM01SUFL.jpg,root_dir/datasets/aligned/kdef/BM01SUFL.jpg,01,1,Male,,,,,8,,,,,,,,,1,,,,,,90
BF34DIHR.jpg,root_dir/datasets/aligned/kdef/BF34DIHR.jpg,34,-1,Female,,,,,4,,,,,1,,,,,,,,,,"-67,5"
BM30HAS.jpg,root_dir/datasets/aligned/kdef/BM30HAS.jpg,30,1,Male,,,,,6,,,,,,,1,,,,,,,,0
AM30ANS.jpg,root_dir/datasets/aligned/kdef/AM30ANS.jpg,30,1,Male,,,,,1,,1,,,,,,,,,,,,,0
BM27ANFR.jpg,root_dir/datasets/aligned/kdef/BM27ANFR.jpg,27,1,Male,,,,,1,,1,,,,,,,,,,,,,-90
BM10ANHR.jpg,root_dir/datasets/aligned/kdef/BM10ANHR.jpg,10,1,Male,,,,,1,,1,,,,,,,,,,,,,"-67,5"
AM12SAHL.jpg,root_dir/datasets/aligned/kdef/AM12SAHL.jpg,12,1,Male,,,,,7,,,,,,,,1,,,,,,,"67,5"
BF04NEHL.jpg,root_dir/datasets/aligned/kdef/BF04NEHL.jpg,04,-1,Female,,,,,0,1,,,,,,,,,,,,,,"67,5"
AM24ANS.jpg,root_dir/datasets/aligned/kdef/AM24ANS.jpg,24,1,Male,,,,,1,,1,,,,,,,,,,,,,0
BM35DIHR.jpg,root_dir/datasets/aligned/kdef/BM35DIHR.jpg,35,1,Male,,,,,4,,,,,1,,,,,,,,,,"-67,5"
AF30ANFR.jpg,root_dir/datasets/aligned/kdef/AF30ANFR.jpg,30,-1,Female,,,,,1,,1,,,,,,,,,,,,,-90
BM29NEFL.jpg,root_dir/datasets/aligned/kdef/BM29NEFL.jpg,29,1,Male,,,,,0,1,,,,,,,,,,,,,,90
AF09NEFL.jpg,root_dir/datasets/aligned/kdef/AF09NEFL.jpg,09,-1,Female,,,,,0,1,,,,,,,,,,,,,,90
BM32NEHL.jpg,root_dir/datasets/aligned/kdef/BM32NEHL.jpg,32,1,Male,,,,,0,1,,,,,,,,,,,,,,"67,5"
BM24DIHL.jpg,root_dir/datasets/aligned/kdef/BM24DIHL.jpg,24,1,Male,,,,,4,,,,,1,,,,,,,,,,"67,5"
BF03AFFR.jpg,root_dir/datasets/aligned/kdef/BF03AFFR.jpg,03,-1,Female,,,,,5,,,,,,1,,,,,,,,,-90
AF15SAFL.jpg,root_dir/datasets/aligned/kdef/AF15SAFL.jpg,15,-1,Female,,,,,7,,,,,,,,1,,,,,,,90
AF29AFFL.jpg,root_dir/datasets/aligned/kdef/AF29AFFL.jpg,29,-1,Female,,,,,5,,,,,,1,,,,,,,,,90
AM13NEHR.jpg,root_dir/datasets/aligned/kdef/AM13NEHR.jpg,13,1,Male,,,,,0,1,,,,,,,,,,,,,,"-67,5"
BM28HAHR.jpg,root_dir/datasets/aligned/kdef/BM28HAHR.jpg,28,1,Male,,,,,6,,,,,,,1,,,,,,,,"-67,5"
AF32SUFR.jpg,root_dir/datasets/aligned/kdef/AF32SUFR.jpg,32,-1,Female,,,,,8,,,,,,,,,1,,,,,,-90
AM27HAHR.jpg,root_dir/datasets/aligned/kdef/AM27HAHR.jpg,27,1,Male,,,,,6,,,,,,,1,,,,,,,,"-67,5"
BF34SAHL.jpg,root_dir/datasets/aligned/kdef/BF34SAHL.jpg,34,-1,Female,,,,,7,,,,,,,,1,,,,,,,"67,5"
BM26DIHR.jpg,root_dir/datasets/aligned/kdef/BM26DIHR.jpg,26,1,Male,,,,,4,,,,,1,,,,,,,,,,"-67,5"
AF03NEFR.jpg,root_dir/datasets/aligned/kdef/AF03NEFR.jpg,03,-1,Female,,,,,0,1,,,,,,,,,,,,,,-90
BM10ANFL.jpg,root_dir/datasets/aligned/kdef/BM10ANFL.jpg,10,1,Male,,,,,1,,1,,,,,,,,,,,,,90
BM20SAHR.jpg,root_dir/datasets/aligned/kdef/BM20SAHR.jpg,20,1,Male,,,,,7,,,,,,,,1,,,,,,,"-67,5"
AF30SAFR.jpg,root_dir/datasets/aligned/kdef/AF30SAFR.jpg,30,-1,Female,,,,,7,,,,,,,,1,,,,,,,-90
BF32ANHL.jpg,root_dir/datasets/aligned/kdef/BF32ANHL.jpg,32,-1,Female,,,,,1,,1,,,,,,,,,,,,,"67,5"
BF27DIS.jpg,root_dir/datasets/aligned/kdef/BF27DIS.jpg,27,-1,Female,,,,,4,,,,,1,,,,,,,,,,0
BF25HAHR.jpg,root_dir/datasets/aligned/kdef/BF25HAHR.jpg,25,-1,Female,,,,,6,,,,,,,1,,,,,,,,"-67,5"
BM26DIFL.jpg,root_dir/datasets/aligned/kdef/BM26DIFL.jpg,26,1,Male,,,,,4,,,,,1,,,,,,,,,,90
BF06DIFR.jpg,root_dir/datasets/aligned/kdef/BF06DIFR.jpg,06,-1,Female,,,,,4,,,,,1,,,,,,,,,,-90
BM06NEFR.jpg,root_dir/datasets/aligned/kdef/BM06NEFR.jpg,06,1,Male,,,,,0,1,,,,,,,,,,,,,,-90
BF22DIFR.jpg,root_dir/datasets/aligned/kdef/BF22DIFR.jpg,22,-1,Female,,,,,4,,,,,1,,,,,,,,,,-90
AF28ANHL.jpg,root_dir/datasets/aligned/kdef/AF28ANHL.jpg,28,-1,Female,,,,,1,,1,,,,,,,,,,,,,"67,5"
BF23AFS.jpg,root_dir/datasets/aligned/kdef/BF23AFS.jpg,23,-1,Female,,,,,5,,,,,,1,,,,,,,,,0
AF11SUHR.jpg,root_dir/datasets/aligned/kdef/AF11SUHR.jpg,11,-1,Female,,,,,8,,,,,,,,,1,,,,,,"-67,5"
AF07DIFR.jpg,root_dir/datasets/aligned/kdef/AF07DIFR.jpg,07,-1,Female,,,,,4,,,,,1,,,,,,,,,,-90
BF01SAHL.jpg,root_dir/datasets/aligned/kdef/BF01SAHL.jpg,01,-1,Female,,,,,7,,,,,,,,1,,,,,,,"67,5"
BF21AFS.jpg,root_dir/datasets/aligned/kdef/BF21AFS.jpg,21,-1,Female,,,,,5,,,,,,1,,,,,,,,,0
AF05ANHR.jpg,root_dir/datasets/aligned/kdef/AF05ANHR.jpg,05,-1,Female,,,,,1,,1,,,,,,,,,,,,,"-67,5"
AF06AFHL.jpg,root_dir/datasets/aligned/kdef/AF06AFHL.jpg,06,-1,Female,,,,,5,,,,,,1,,,,,,,,,"67,5"
BF05AFS.jpg,root_dir/datasets/aligned/kdef/BF05AFS.jpg,05,-1,Female,,,,,5,,,,,,1,,,,,,,,,0
BF30SUHL.jpg,root_dir/datasets/aligned/kdef/BF30SUHL.jpg,30,-1,Female,,,,,8,,,,,,,,,1,,,,,,"67,5"
BF21DIHL.jpg,root_dir/datasets/aligned/kdef/BF21DIHL.jpg,21,-1,Female,,,,,4,,,,,1,,,,,,,,,,"67,5"
BM26NEFL.jpg,root_dir/datasets/aligned/kdef/BM26NEFL.jpg,26,1,Male,,,,,0,1,,,,,,,,,,,,,,90
BF26AFFR.jpg,root_dir/datasets/aligned/kdef/BF26AFFR.jpg,26,-1,Female,,,,,5,,,,,,1,,,,,,,,,-90
BM08NEHR.jpg,root_dir/datasets/aligned/kdef/BM08NEHR.jpg,08,1,Male,,,,,0,1,,,,,,,,,,,,,,"-67,5"
