Name,Path,Identity,Gender_code,Gender,Age,Race_code,Race,date of birth,Emotion_code,Neutral,Anger,Scream,Contempt,Disgust,Fear,Happy,Sadness,Surprise,Sun glasses,Scarf,Eyeglasses,Beard,Hat,Angle
S114_006_00000018.png,root_dir/datasets/original/ck+/img/S114_006_00000018.png,S114,,,,,,,,,,,,,,,,,,,,,,0
S050_001_00000017.png,root_dir/datasets/original/ck+/img/S050_001_00000017.png,S050,,,,,,,5,,,,,,1,,,,,,,,,0
S085_003_00000006.png,root_dir/datasets/original/ck+/img/S085_003_00000006.png,S085,,,,,,,,,,,,,,,,,,,,,,0
S014_001_00000007.png,root_dir/datasets/original/ck+/img/S014_001_00000007.png,S014,,,,,,,,,,,,,,,,,,,,,,0
S014_001_00000011.png,root_dir/datasets/original/ck+/img/S014_001_00000011.png,S014,,,,,,,,,,,,,,,,,,,,,,0
S037_004_00000044.png,root_dir/datasets/original/ck+/img/S037_004_00000044.png,S037,,,,,,,,,,,,,,,,,,,,,,0
S022_005_00000021.png,root_dir/datasets/original/ck+/img/S022_005_00000021.png,S022,,,,,,,,,,,,,,,,,,,,,,0
S503_001_00000021.png,root_dir/datasets/original/ck+/img/S503_001_00000021.png,S503,,,,,,,,,,,,,,,,,,,,,,0
S127_010_00000013.png,root_dir/datasets/original/ck+/img/S127_010_00000013.png,S127,,,,,,,,,,,,,,,,,,,,,,0
S034_003_00000027.png,root_dir/datasets/original/ck+/img/S034_003_00000027.png,S034,,,,,,,1,,1,,,,,,,,,,,,,0
S117_006_00000009.png,root_dir/datasets/original/ck+/img/S117_006_00000009.png,S117,,,,,,,,,,,,,,,,,,,,,,0
S028_001_00000024.png,root_dir/datasets/original/ck+/img/S028_001_00000024.png,S028,,,,,,,1,,1,,,,,,,,,,,,,0
S089_002_00000005.png,root_dir/datasets/original/ck+/img/S089_002_00000005.png,S089,,,,,,,,,,,,,,,,,,,,,,0
S114_001_00000005.png,root_dir/datasets/original/ck+/img/S114_001_00000005.png,S114,,,,,,,,,,,,,,,,,,,,,,0
S071_001_00000008.png,root_dir/datasets/original/ck+/img/S071_001_00000008.png,S071,,,,,,,,,,,,,,,,,,,,,,0
S062_005_00000029.png,root_dir/datasets/original/ck+/img/S062_005_00000029.png,S062,,,,,,,4,,,,,1,,,,,,,,,,0
S022_005_00000023.png,root_dir/datasets/original/ck+/img/S022_005_00000023.png,S022,,,,,,,,,,,,,,,,,,,,,,0
S138_003_00000007.png,root_dir/datasets/original/ck+/img/S138_003_00000007.png,S138,,,,,,,,,,,,,,,,,,,,,,0
S044_006_00000013.png,root_dir/datasets/original/ck+/img/S044_006_00000013.png,S044,,,,,,,,,,,,,,,,,,,,,,0
S133_010_00000013.png,root_dir/datasets/original/ck+/img/S133_010_00000013.png,S133,,,,,,,,,,,,,,,,,,,,,,0
S073_003_00000016.png,root_dir/datasets/original/ck+/img/S073_003_00000016.png,S073,,,,,,,,,,,,,,,,,,,,,,0
S503_001_00000047.png,root_dir/datasets/original/ck+/img/S503_001_00000047.png,S503,,,,,,,,,,,,,,,,,,,,,,0
S122_001_00000003.png,root_dir/datasets/original/ck+/img/S122_001_00000003.png,S122,,,,,,,,,,,,,,,,,,,,,,0
S101_001_00000004.png,root_dir/datasets/original/ck+/img/S101_001_00000004.png,S101,,,,,,,,,,,,,,,,,,,,,,0
S130_013_00000010.png,root_dir/datasets/original/ck+/img/S130_013_00000010.png,S130,,,,,,,,,,,,,,,,,,,,,,0
S135_001_00000039.png,root_dir/datasets/original/ck+/img/S135_001_00000039.png,S135,,,,,,,8,,,,,,,,,1,,,,,,0
S032_001_00000006.png,root_dir/datasets/original/ck+/img/S032_001_00000006.png,S032,,,,,,,,,,,,,,,,,,,,,,0
S063_001_00000001.png,root_dir/datasets/original/ck+/img/S063_001_00000001.png,S063,,,,,,,,,,,,,,,,,,,,,,0
S109_004_00000010.png,root_dir/datasets/original/ck+/img/S109_004_00000010.png,S109,,,,,,,,,,,,,,,,,,,,,,0
S042_005_00000006.png,root_dir/datasets/original/ck+/img/S042_005_00000006.png,S042,,,,,,,,,,,,,,,,,,,,,,0
S088_004_00000001.png,root_dir/datasets/original/ck+/img/S088_004_00000001.png,S088,,,,,,,,,,,,,,,,,,,,,,0
S124_006_00000007.png,root_dir/datasets/original/ck+/img/S124_006_00000007.png,S124,,,,,,,,,,,,,,,,,,,,,,0
S044_004_00000019.png,root_dir/datasets/original/ck+/img/S044_004_00000019.png,S044,,,,,,,,,,,,,,,,,,,,,,0
S103_003_00000020.png,root_dir/datasets/original/ck+/img/S103_003_00000020.png,S103,,,,,,,,,,,,,,,,,,,,,,0
S010_004_00000016.png,root_dir/datasets/original/ck+/img/S010_004_00000016.png,S010,,,,,,,,,,,,,,,,,,,,,,0
S104_002_00000022.png,root_dir/datasets/original/ck+/img/S104_002_00000022.png,S104,,,,,,,,,,,,,,,,,,,,,,0
S077_005_00000014.png,root_dir/datasets/original/ck+/img/S077_005_00000014.png,S077,,,,,,,,,,,,,,,,,,,,,,0
